Fecha_Hora,Precio_BTC,Prediccion_LSTM,Porcentaje_error_LSTM,Mercado_LSTM,Prediccion_ARIMA,Porcentaje_error_ARIMA,Mercado_ARIMA,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,SAR
2025-05-19 20:00:46,105545.47,103400.34,0.00,Baja,105535.70,0.00,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-19 21:00:46,105477.02,103557.52,1.97,Baja,105506.63,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-19 22:00:54,105456.77,103717.76,1.80,Baja,105472.48,0.05,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-19 23:00:52,105556.48,103877.60,1.74,Baja,105541.49,0.08,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 00:01:33,105554.39,104028.80,1.59,Baja,105559.01,0.01,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 01:02:38,105855.65,104179.63,1.73,Baja,105853.78,0.28,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 02:01:57,106513.44,104356.11,2.19,Baja,106504.82,0.62,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 03:01:31,106088.78,104500.69,1.63,Baja,106122.44,0.39,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 04:01:00,105804.64,104626.10,1.23,Baja,105812.66,0.30,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 05:01:21,106201.96,104761.80,1.48,Baja,106195.80,0.37,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 06:01:30,106116.47,104875.27,1.28,Baja,106125.14,0.07,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 07:00:59,105499.92,104943.76,0.59,Baja,105489.70,0.59,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 08:00:55,105045.45,104975.64,0.10,Baja,105038.18,0.42,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 09:00:59,105150.26,104992.95,0.17,Baja,105168.22,0.11,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 10:00:50,105294.46,104995.25,0.29,Baja,105314.73,0.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 11:00:54,105031.05,104969.01,0.03,Baja,105047.36,0.27,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 12:01:21,105193.06,104943.50,0.21,Baja,105189.97,0.14,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 13:01:57,104780.01,104887.30,0.16,Sube,104786.44,0.39,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 14:01:22,104407.01,104810.05,0.46,Sube,104418.41,0.36,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 15:01:35,104502.62,104732.52,0.29,Sube,104503.10,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 16:01:21,105351.00,104694.09,0.59,Baja,105351.56,0.80,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 17:00:58,105218.59,104647.93,0.50,Baja,105228.47,0.13,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 18:00:43,106233.17,104671.80,1.49,Baja,106229.03,0.95,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 19:00:45,105282.62,104654.86,0.58,Baja,105280.22,0.90,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 20:00:43,106959.99,104754.67,2.16,Baja,106991.85,1.57,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 21:00:45,106904.77,104854.83,2.01,Baja,106889.97,0.08,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 22:00:51,106662.49,104962.47,1.69,Baja,106666.75,0.21,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-20 23:00:51,106780.22,105089.79,1.70,Baja,106758.93,0.11,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 00:01:47,106804.42,105218.11,1.61,Baja,106806.34,0.04,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 01:02:21,106707.83,105340.23,1.40,Baja,106682.98,0.09,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 02:01:47,106508.90,105443.42,1.10,Baja,106510.55,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 03:01:22,106874.03,105555.89,1.34,Baja,106847.82,0.34,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 04:01:30,106839.84,105653.77,1.20,Baja,106819.00,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 05:01:30,107349.98,105772.68,1.58,Baja,107368.04,0.49,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 06:01:22,107549.50,105892.32,1.65,Baja,107536.04,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 07:01:01,107779.92,106023.88,1.75,Baja,107770.63,0.23,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 08:00:58,106458.77,106082.82,0.41,Baja,106464.64,1.23,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 09:01:30,106396.67,106132.00,0.29,Baja,106411.35,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 10:00:54,106215.97,106146.94,0.08,Baja,106224.38,0.18,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 11:01:29,106320.99,106147.34,0.16,Baja,106358.00,0.09,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 12:01:28,106501.48,106139.97,0.33,Baja,106511.54,0.13,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 13:02:17,106574.89,106124.89,0.41,Baja,106586.75,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 14:01:23,107479.62,106153.06,1.26,Baja,107382.83,0.83,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 15:01:01,108935.61,106265.41,2.55,Baja,108907.31,1.43,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 16:00:53,109004.01,106394.44,2.51,Baja,108987.42,0.09,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 17:00:51,109186.82,106564.49,2.56,Baja,109176.33,0.18,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 18:00:49,106540.80,106606.67,0.02,Sube,106556.75,2.47,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 19:00:48,106956.76,106679.32,0.33,Baja,107039.02,0.37,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 20:00:45,108664.29,106816.00,1.83,Baja,108629.97,1.50,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 21:00:49,108145.21,106899.71,1.23,Baja,107998.01,0.45,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 22:00:58,108414.64,107001.91,1.40,Baja,108421.09,0.38,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-21 23:00:55,108738.43,107115.28,1.60,Baja,108745.96,0.29,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 00:01:57,109531.43,107272.99,2.21,Baja,109684.30,0.72,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 01:01:49,110035.30,107449.79,2.51,Baja,110054.85,0.32,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 02:02:20,109964.69,107629.65,2.29,Baja,110006.77,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 03:01:35,110481.79,107844.94,2.58,Baja,110503.98,0.43,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 04:01:43,111623.63,108126.78,3.39,Baja,111686.08,1.00,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 05:01:41,111464.01,108399.78,2.99,Baja,111473.48,0.20,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 06:01:29,110870.22,108650.30,2.23,Baja,110919.78,0.54,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 07:01:29,110586.19,108873.40,1.75,Baja,110590.16,0.30,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 08:00:57,111134.00,109102.21,2.03,Baja,111114.05,0.49,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 09:01:33,110336.60,109265.78,1.12,Baja,110416.15,0.70,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 11:01:43,110812.55,109565.68,1.40,Baja,110851.27,0.36,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 12:01:30,110986.57,109688.88,1.28,Baja,111075.69,0.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 13:02:11,111560.02,109826.17,1.68,Baja,111469.03,0.43,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 14:01:23,110936.15,109763.76,1.00,Baja,110846.32,0.48,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 15:01:05,110900.76,109770.69,1.03,Baja,110923.81,0.05,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 16:00:54,111280.47,109803.20,1.36,Baja,111269.02,0.32,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 17:00:50,111261.22,109840.72,1.31,Baja,111256.35,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 18:00:48,111509.56,109905.19,1.50,Baja,111488.32,0.23,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 19:00:51,111760.00,109993.35,1.66,Baja,111755.83,0.24,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 20:00:49,111166.77,110051.67,1.06,Baja,111180.98,0.53,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 21:00:54,111005.37,110112.78,0.86,Baja,111005.40,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 22:01:17,110912.97,110161.10,0.72,Baja,110910.64,0.08,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-22 23:01:01,111033.53,110207.15,0.79,Baja,111024.95,0.11,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 00:01:43,111636.37,110279.78,1.28,Baja,111631.74,0.55,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 01:01:50,111624.28,110343.19,1.20,Baja,111618.40,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 02:02:26,111336.64,110393.27,0.89,Baja,111336.17,0.25,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 03:01:35,111274.14,110439.58,0.79,Baja,111268.20,0.06,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 04:01:23,111087.00,110470.42,0.58,Baja,111089.02,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 05:01:44,110844.22,110479.99,0.34,Baja,110846.94,0.22,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 06:01:31,110826.11,110479.47,0.31,Baja,110827.67,0.02,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 07:01:24,110550.00,110450.61,0.06,Baja,110550.92,0.25,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 08:01:24,110745.37,110428.30,0.27,Baja,110753.03,0.18,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 09:01:35,110934.94,110406.99,0.46,Baja,110934.50,0.16,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 10:01:33,111335.02,110405.79,0.83,Baja,111386.46,0.36,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 11:01:44,111036.33,110392.04,0.57,Baja,111036.24,0.32,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 12:01:36,108735.62,110276.58,1.52,Sube,108789.29,2.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 13:02:22,108272.00,110130.44,1.85,Sube,108302.63,0.48,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 14:01:19,109783.02,110023.99,0.32,Sube,109602.59,1.35,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 15:01:27,109810.06,109898.04,0.19,Sube,109808.56,0.19,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 16:01:30,109066.42,109741.71,0.76,Sube,109066.37,0.68,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 17:00:53,109074.27,109593.59,0.61,Sube,109079.30,0.01,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 18:00:51,109366.19,109468.74,0.21,Sube,109436.88,0.26,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 19:00:53,108793.18,109316.17,0.62,Sube,108793.87,0.59,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 20:00:51,108707.17,109176.02,0.56,Sube,108708.82,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 21:00:55,108227.21,109014.71,0.88,Sube,108233.18,0.44,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 22:01:06,108328.43,108857.62,0.63,Sube,108329.55,0.09,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-23 23:00:58,107736.07,108676.68,1.04,Sube,107739.73,0.55,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 00:01:47,107131.44,108476.46,1.44,Sube,107147.08,0.57,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 01:01:59,107260.32,108287.25,1.13,Sube,107355.80,0.11,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 02:02:35,107270.12,108100.10,0.95,Sube,107272.23,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 03:01:39,107761.50,107945.00,0.31,Sube,107760.26,0.45,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 04:01:28,108390.79,107833.00,0.41,Baja,108384.89,0.58,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 05:01:52,108517.11,107748.23,0.63,Baja,108517.67,0.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 06:02:24,108235.70,107676.28,0.45,Baja,108234.59,0.26,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 07:01:28,108030.22,107614.91,0.33,Baja,108030.90,0.19,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 08:00:56,107597.77,107546.37,0.02,Baja,107596.30,0.40,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 09:01:48,108324.31,107523.82,0.72,Baja,108326.97,0.67,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 10:01:04,108177.28,107496.76,0.60,Baja,108173.60,0.14,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 11:01:30,109101.62,107532.54,1.47,Baja,109093.14,0.85,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 12:01:06,109226.80,107583.85,1.55,Baja,109229.51,0.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 13:00:56,108781.71,107629.44,1.10,Baja,108779.98,0.41,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 14:00:51,108589.59,107676.83,0.88,Baja,108590.67,0.18,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 15:01:00,108931.66,107745.09,1.15,Baja,108931.93,0.31,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 16:01:41,108921.99,107808.01,1.08,Baja,108923.15,0.01,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 17:01:23,109029.99,107874.69,1.12,Baja,109002.32,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 18:00:46,108915.47,107934.62,0.96,Baja,108914.15,0.08,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 19:00:47,108802.53,107983.53,0.80,Baja,108803.53,0.10,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 20:00:47,108969.49,108035.90,0.90,Baja,108970.90,0.15,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 21:01:01,108863.61,108075.02,0.76,Baja,108863.52,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 22:00:55,108835.51,108108.86,0.70,Baja,108836.11,0.03,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-24 23:00:55,108056.79,108095.20,0.05,Sube,108061.52,0.72,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 00:01:43,107762.40,108058.33,0.31,Sube,107766.26,0.28,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 01:01:54,107316.19,107983.86,0.69,Sube,107312.06,0.42,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 02:02:42,107696.96,107911.96,0.27,Sube,107695.70,0.36,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 03:01:30,108086.62,107841.08,0.16,Baja,108105.03,0.36,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 04:01:26,108090.89,107771.47,0.23,Baja,108097.60,0.01,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-05-25 05:01:37,108244.35,107718.53,0.44,Baja,108228.40,0.14,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
