Fecha_Hora,Precio_BTC,Prediccion_LSTM,Porcentaje_error_LSTM,Mercado_LSTM,Prediccion_ARIMA,Porcentaje_error_ARIMA,Mercado_ARIMA,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,SAR
2025-06-13 04:01:35,104257.90,105406.40,1.34,Sube,104251.75,0.50,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 05:02:30,104277.01,105163.44,1.08,Sube,104254.43,0.02,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 06:01:39,103980.02,104923.32,1.14,Sube,103982.42,0.26,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 07:01:21,104629.60,104731.49,0.28,Sube,104615.28,0.62,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 08:01:35,104917.35,104579.52,0.18,Baja,104890.71,0.29,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 09:02:09,104760.00,104451.85,0.17,Baja,104720.92,0.12,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 10:01:04,104864.42,104360.27,0.39,Baja,104876.95,0.14,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 11:02:16,104804.52,104293.31,0.42,Baja,104841.35,0.07,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 12:01:30,105018.39,104256.76,0.69,Baja,104998.86,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 13:02:11,104881.85,104228.55,0.60,Baja,104887.51,0.11,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 14:00:55,104803.60,104206.45,0.55,Baja,104808.96,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 15:01:18,105071.79,104203.61,0.82,Baja,105000.14,0.25,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 16:01:24,105401.95,104229.46,1.14,Baja,105412.16,0.38,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 17:00:58,105753.42,104283.40,1.44,Baja,105748.03,0.32,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 18:00:55,105420.18,104327.01,1.08,Baja,105401.31,0.31,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 19:00:58,105183.99,104367.20,0.81,Baja,105195.20,0.21,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 20:00:58,105134.52,104403.85,0.73,Baja,105071.68,0.06,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 21:01:23,105436.99,104452.33,0.98,Baja,105385.69,0.35,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 22:01:00,105661.77,104505.88,1.14,Baja,105668.79,0.26,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-13 23:01:01,105760.61,104565.34,1.19,Baja,105847.32,0.09,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 00:01:49,106005.11,104642.55,1.36,Baja,105964.09,0.15,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 01:02:57,105741.30,104706.05,1.04,Baja,105748.62,0.21,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 02:02:50,105495.91,104756.67,0.75,Baja,105497.05,0.24,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 03:01:39,105321.21,104794.02,0.54,Baja,105326.92,0.17,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 04:01:42,105226.37,104815.88,0.41,Baja,105231.95,0.10,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 05:02:36,105340.55,104834.07,0.50,Baja,105232.73,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 06:01:44,105294.36,104839.06,0.44,Baja,105340.98,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 07:01:20,105095.00,104827.43,0.24,Baja,105102.35,0.23,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 08:01:24,105070.34,104809.25,0.23,Baja,105083.15,0.03,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 09:02:08,105095.04,104786.69,0.27,Baja,104991.67,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 10:00:59,104890.11,104747.60,0.10,Baja,104891.56,0.10,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 11:01:45,105065.92,104714.01,0.30,Baja,105018.34,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 12:01:26,105083.55,104682.15,0.35,Baja,105091.16,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 13:01:19,105025.40,104647.50,0.33,Baja,105030.55,0.06,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 14:00:56,105017.42,104616.08,0.35,Baja,105017.42,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 15:01:10,104923.51,104581.89,0.29,Baja,104918.20,0.09,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 16:01:27,104841.67,104545.77,0.25,Baja,104833.50,0.07,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 17:00:54,104446.00,104489.76,0.10,Sube,104459.15,0.37,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 18:00:55,104608.17,104443.57,0.11,Baja,104640.99,0.14,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 19:00:55,104898.62,104409.07,0.43,Baja,104897.75,0.25,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 20:00:56,104624.93,104364.06,0.21,Baja,104594.79,0.26,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 21:01:27,104901.88,104339.17,0.51,Baja,104913.87,0.29,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 22:01:00,105385.62,104340.70,0.99,Baja,105376.10,0.45,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-14 23:00:59,105418.75,104351.28,1.02,Baja,105431.74,0.04,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 00:01:57,105425.93,104375.25,1.02,Baja,105424.46,0.01,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 01:03:20,105635.41,104421.28,1.19,Baja,105726.26,0.20,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 02:02:27,105500.19,104462.24,1.02,Baja,105502.42,0.21,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 03:01:49,105494.00,104509.89,0.98,Baja,105519.64,0.01,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 04:01:32,105489.24,104557.52,0.93,Baja,105483.58,0.03,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 05:01:47,105559.69,104607.84,0.95,Baja,105587.79,0.07,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 06:01:45,106106.77,104683.95,1.41,Baja,106105.90,0.49,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 07:01:27,105440.69,104721.95,0.72,Baja,105436.45,0.63,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 08:01:38,105440.51,104762.96,0.68,Baja,105420.42,0.00,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 09:02:37,105172.68,104781.88,0.39,Baja,105171.41,0.24,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 10:01:00,104925.65,104777.90,0.14,Baja,104919.01,0.23,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 11:01:49,105101.99,104773.77,0.31,Baja,105093.29,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 12:01:31,104973.88,104750.77,0.19,Baja,104957.57,0.11,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 13:01:22,105289.90,104738.99,0.51,Baja,105288.46,0.32,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 14:00:55,105504.74,104736.22,0.73,Baja,105501.24,0.20,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 15:01:06,105661.77,104743.87,0.88,Baja,105679.67,0.15,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 16:01:31,105593.53,104753.84,0.80,Baja,105600.41,0.08,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 17:00:58,105547.00,104768.73,0.75,Baja,105517.79,0.05,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 18:00:54,105689.66,104794.21,0.87,Baja,105694.11,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 19:00:55,105483.17,104810.17,0.65,Baja,105466.59,0.20,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 20:00:56,105293.20,104816.41,0.46,Baja,105300.80,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 21:01:32,104694.75,104787.50,0.12,Sube,104675.04,0.58,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 22:01:01,104786.60,104758.64,0.00,Baja,104796.00,0.11,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-15 23:01:03,105264.52,104743.44,0.48,Baja,105285.35,0.45,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 00:01:57,105558.01,104739.23,0.77,Baja,105519.25,0.26,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 01:03:25,105414.96,104731.36,0.64,Baja,105410.73,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 02:02:32,105831.84,104753.14,1.04,Baja,105809.22,0.40,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 03:01:48,105784.83,104776.99,0.98,Baja,105804.31,0.02,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 04:01:35,105922.00,104816.87,1.08,Baja,105959.88,0.11,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 05:01:48,106439.23,104887.14,1.52,Baja,106466.01,0.45,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 06:01:46,106539.76,104968.71,1.55,Baja,106569.25,0.07,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 07:01:38,106586.00,105062.06,1.52,Baja,106573.18,0.02,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 08:01:34,107126.58,105186.89,1.93,Baja,107155.59,0.52,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 09:02:24,107251.01,105318.61,1.92,Baja,107254.38,0.09,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 10:01:01,106941.25,105440.89,1.52,Baja,106922.36,0.29,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 11:02:08,106739.22,105554.95,1.22,Baja,106704.78,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 12:01:22,106883.98,105665.89,1.24,Baja,106882.82,0.17,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 13:01:58,106721.94,105754.48,0.99,Baja,106725.24,0.15,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 14:00:54,106879.79,105851.75,1.05,Baja,106882.62,0.14,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 15:01:16,107539.74,105965.99,1.57,Baja,107529.84,0.61,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 16:01:32,107481.86,106064.78,1.41,Baja,107415.03,0.04,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 17:00:52,107747.43,106178.45,1.56,Baja,107709.11,0.31,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 18:00:53,107755.01,106287.93,1.46,Baja,107752.87,0.04,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 19:00:57,108270.03,106422.63,1.83,Baja,108259.81,0.48,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 20:00:57,108613.49,106570.16,2.02,Baja,108548.34,0.33,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 21:01:28,108790.69,106727.55,2.04,Baja,108787.35,0.22,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 22:01:00,108615.51,106872.75,1.74,Baja,108618.30,0.16,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-16 23:01:02,107708.09,106967.65,0.78,Baja,107721.89,0.85,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 00:01:58,106710.01,106998.10,0.24,Sube,106684.26,0.95,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 01:03:28,107219.73,107033.09,0.21,Baja,107292.57,0.50,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 02:03:08,107102.65,107031.37,0.06,Baja,107081.33,0.18,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 03:01:43,107482.77,107030.98,0.42,Baja,107447.66,0.37,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 04:01:36,107635.15,107024.12,0.56,Baja,107635.41,0.17,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 05:02:01,107325.60,106998.29,0.28,Baja,107271.89,0.29,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 06:01:49,107101.36,106961.47,0.10,Baja,107042.85,0.16,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 07:01:26,106834.03,106907.27,0.12,Sube,106828.91,0.20,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 08:01:31,106720.63,106843.72,0.17,Sube,106701.69,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 09:02:19,106546.09,106766.32,0.28,Sube,106538.89,0.15,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 10:01:02,106145.76,106663.86,0.58,Sube,106082.70,0.37,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 11:02:16,105915.26,106546.46,0.71,Sube,105900.19,0.16,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 12:01:29,105605.20,106408.15,0.89,Sube,105613.57,0.28,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 13:02:03,105509.53,106260.16,0.85,Sube,105481.85,0.10,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 14:00:54,105366.30,106102.23,0.85,Sube,105304.67,0.11,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 15:01:16,104849.01,105920.17,1.20,Sube,104845.88,0.43,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 16:01:32,104248.69,105707.04,1.60,Sube,104256.91,0.57,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 17:00:56,103579.50,105458.04,2.05,Sube,103617.20,0.65,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 18:00:57,103836.85,105221.90,1.56,Sube,103767.09,0.21,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 19:01:00,104459.47,105013.15,0.73,Sube,104435.06,0.66,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 20:01:01,104682.62,104830.57,0.32,Sube,104632.25,0.24,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 21:01:27,104377.73,104654.15,0.43,Sube,104419.86,0.24,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 22:01:12,104559.17,104514.32,0.09,Baja,104523.13,0.13,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-17 23:01:01,104273.01,104379.87,0.23,Sube,104242.57,0.24,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 00:02:03,104560.00,104282.19,0.17,Baja,104505.13,0.30,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 01:03:26,104870.43,104216.19,0.56,Baja,104888.25,0.35,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 02:02:31,104765.94,104164.18,0.52,Baja,104780.45,0.12,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 03:01:50,104865.99,104136.92,0.67,Baja,104830.87,0.08,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 04:01:39,105134.21,104139.34,0.95,Baja,105149.81,0.29,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 05:01:55,105436.05,104169.73,1.23,Baja,105400.01,0.27,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 06:01:59,105439.36,104211.51,1.20,Baja,105452.45,0.04,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 07:01:29,104976.89,104239.53,0.73,Baja,104950.71,0.45,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 08:01:35,104954.99,104272.14,0.68,Baja,105002.80,0.00,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 09:02:00,104949.91,104300.30,0.65,Baja,104913.23,0.05,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 10:01:02,104712.50,104309.47,0.39,Baja,104683.12,0.19,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 11:01:57,104303.52,104287.57,0.01,Baja,104326.20,0.36,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 12:01:35,104800.01,104288.29,0.49,Baja,104791.74,0.45,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 13:02:37,104516.00,104262.35,0.22,Baja,104548.09,0.26,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 14:01:20,104433.34,104231.16,0.16,Baja,104391.42,0.11,Baja,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2025-06-18 15:01:18,104601.23,104206.99,0.35,Baja,104633.44,0.20,Sube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
